sequence,mean,worst,prob_catastrophic,prob_degraded,prob_rejected,prob_shortage,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,viol_catastrophic,viol_degraded,viol_rejected,viol_shortage,violation_score,feasible
gentle|standard|strong|protect,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|standard|protect|gentle,1623.1418086272004,9358.84748,0.17433600000000005,0.0,0.055128,0.055128,9327.7462,9340.006059673602,9308.38728,9321.041962790401,9063.82028,9206.94651310976,47.28600000000001,6390.758167987202,3926.0230941710956,4950.857665380687,7115.567551092613,7976.626209984001,0.0,0.0,0.0,0.0,0.0,True
gentle|standard|protect|standard,759.5050255104002,9363.428240000001,0.07809600000000001,0.0,0.03348,0.03348,9329.803600000001,9342.305914316801,9075.952640000001,9245.239608535041,66.02664000000001,7186.148009786882,56.20200000000001,2908.8832657179655,2468.6172755290922,3381.721681970804,5677.691991610182,3622.0535821474564,0.0,0.0,0.0,0.0,0.0,True
gentle|standard|protect|strong,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|standard|protect|protect,3088.2292076799995,9355.60908,0.3325200000000001,0.0,0.25108800000000003,0.25108800000000003,9327.8006,9339.528767897602,9313.83448,9323.9940482944,9296.3076,9312.4156562496,9286.026,9298.577006361604,5665.925199822661,6567.97092462073,8188.596006898988,9301.714757952,0.0825200000000001,0.0,0.0,0.0,82520.00000000009,False
gentle|strong|gentle|gentle,366.98660120320017,9371.51754,0.03348,0.0,0.004752,0.004752,9103.8693,9226.015489228803,83.75914000000002,6141.979870364801,80.0245,3112.2080376964486,80.0245,1292.8979150785794,1353.7620144582434,1968.0365291011408,3767.001376031322,1596.1162688482243,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|gentle|standard,391.0530496768,9836.0983,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9092.3558,9474.257550560002,789.0247,3627.9832747167998,784.5475,2207.13771784288,784.5475,1353.583587137152,1134.138213962465,1596.7877538201274,2960.883896158119,1495.8426089214402,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|gentle|strong,299.5104127872,9845.52996,0.004752,0.24000000000000002,0.24000000000000002,0.24000000000000002,811.5603600000001,4845.127054080001,811.5603600000001,1618.2736988160004,806.013,1212.499019503872,95.09896000000003,950.4407672965121,690.370860547817,925.827373520311,1617.646862543927,1009.2560097519362,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|gentle|protect,764.3268011648001,9368.27914,0.07809600000000001,0.0,0.03348,0.03348,9333.923700000001,9346.2421974528,9078.21844,9248.445931079681,70.33994000000001,7189.406866993282,63.14450000000001,2913.9711827898373,2470.9806284004103,3380.6873235265107,5672.96366671848,3626.677853487296,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|standard|gentle,391.0530496768,9836.0983,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9092.3558,9474.257550560002,789.0247,3627.9832747167998,784.5475,2207.13771784288,784.5475,1353.583587137152,1134.138213962465,1596.7877538201274,2960.883896158119,1495.8426089214402,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|standard|standard,294.9228265216001,9840.679060000002,0.004752,0.24000000000000002,0.24361152000000003,0.24361152000000003,804.2902600000001,4923.500738944002,804.2902600000001,1628.1323557888004,799.0705,1213.936093850752,92.29556000000004,946.9558672655361,689.4633235704582,927.3503699242636,1627.3184771742817,1006.503296925376,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|standard|strong,310.5213117696,9850.11072,0.004752,0.24000000000000002,0.24000000000000002,0.24000000000000002,826.82592,4851.298369536001,826.82592,1631.7204099072003,820.5360000000001,1226.531484432384,97.51392,964.4581453824001,701.8784119392149,937.2981343236013,1621.911641542001,1023.533742216192,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|standard|protect,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|strong|gentle,299.5104127872,9845.52996,0.004752,0.24000000000000002,0.24000000000000002,0.24000000000000002,811.5603600000001,4845.127054080001,811.5603600000001,1618.2736988160004,806.013,1212.499019503872,95.09896000000003,950.4407672965121,690.370860547817,925.827373520311,1617.646862543927,1009.2560097519362,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|strong|standard,310.5213117696,9850.11072,0.004752,0.24000000000000002,0.24000000000000002,0.24000000000000002,826.82592,4851.298369536001,826.82592,1631.7204099072003,820.5360000000001,1226.531484432384,97.51392,964.4581453824001,701.8784119392149,937.2981343236013,1621.911641542001,1023.533742216192,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|strong|strong,284.3087167616001,859.54238,0.0,0.24000000000000002,0.24000000000000002,0.24000000000000002,849.36158,850.5226798784001,849.36158,849.59379997568,842.0015000000001,846.0037322278401,113.36108000000002,814.6038487424001,428.99239631946324,510.5919688587498,677.7570950050629,844.0026161139201,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|strong|protect,394.8214061440001,9842.29156,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9097.32056,9479.712688448,793.80676,3633.147338242816,789.133,2212.050797041792,789.133,1358.3001188167168,1140.2129849611065,1608.3642558596246,3000.4913752510097,1500.5918985208962,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|protect|gentle,764.3268011648001,9368.27914,0.07809600000000001,0.0,0.03348,0.03348,9333.923700000001,9346.2421974528,9078.21844,9248.445931079681,70.33994000000001,7189.406866993282,63.14450000000001,2913.9711827898373,2470.9806284004103,3380.6873235265107,5672.96366671848,3626.677853487296,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|protect|standard,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|protect|strong,394.8214061440001,9842.29156,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9097.32056,9479.712688448,793.80676,3633.147338242816,789.133,2212.050797041792,789.133,1358.3001188167168,1140.2129849611065,1608.3642558596246,3000.4913752510097,1500.5918985208962,0.0,0.0,0.0,0.0,0.0,True
gentle|strong|protect|protect,1632.6876884736002,9365.04074,0.17433600000000005,0.0,0.07809600000000001,0.07809600000000001,9333.978099999998,9345.764905676802,9313.66564,9326.4484351552,9070.32714,9265.352315978882,52.603,6417.3603761536015,3946.0808231374986,4975.472758976786,7144.179640160012,8008.549720192002,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|gentle|gentle,2323.95125024,9354.266720000001,0.25108800000000003,0.0,0.12021600000000002,0.12021600000000002,9325.688800000002,9337.706205030401,9310.821919999998,9321.5089005056,9293.3768,9310.0081516544,9052.243999999999,9176.281821132801,4801.9867307436225,5800.073010991526,7730.980430233263,9207.291276416001,0.0010880000000000334,0.0,0.0,0.0,1088.0000000000334,False
gentle|protect|gentle|standard,1623.1418086272004,9358.84748,0.17433600000000005,0.0,0.055128,0.055128,9327.7462,9340.006059673602,9308.38728,9321.041962790401,9063.82028,9206.94651310976,47.28600000000001,6390.758167987202,3926.0230941710956,4950.857665380687,7115.567551092613,7976.626209984001,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|gentle|strong,764.3268011648001,9368.27914,0.07809600000000001,0.0,0.03348,0.03348,9333.923700000001,9346.2421974528,9078.21844,9248.445931079681,70.33994000000001,7189.406866993282,63.14450000000001,2913.9711827898373,2470.9806284004103,3380.6873235265107,5672.96366671848,3626.677853487296,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|gentle|protect,5754.2975424,9351.028320000001,0.6290319999999999,0.0,0.25108800000000003,0.25108800000000003,9325.268320000001,9337.307112693761,9316.26912,9324.460986009599,9298.8912,9312.711638467585,9290.50912,9300.317766184959,7682.7785830162575,8156.360186570223,8904.474774078739,9302.746286305279,0.3790319999999999,0.0,0.0,0.0,379031.99999999994,False
gentle|protect|standard|gentle,1623.1418086272004,9358.84748,0.17433600000000005,0.0,0.055128,0.055128,9327.7462,9340.006059673602,9308.38728,9321.041962790401,9063.82028,9206.94651310976,47.28600000000001,6390.758167987202,3926.0230941710956,4950.857665380687,7115.567551092613,7976.626209984001,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|standard|standard,759.5050255104002,9363.428240000001,0.07809600000000001,0.0,0.03348,0.03348,9329.803600000001,9342.305914316801,9075.952640000001,9245.239608535041,66.02664000000001,7186.148009786882,56.20200000000001,2908.8832657179655,2468.6172755290922,3381.721681970804,5677.691991610182,3622.0535821474564,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|standard|strong,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|standard|protect,3088.2292076799995,9355.60908,0.3325200000000001,0.0,0.25108800000000003,0.25108800000000003,9327.8006,9339.528767897602,9313.83448,9323.9940482944,9296.3076,9312.4156562496,9286.026,9298.577006361604,5665.925199822661,6567.97092462073,8188.596006898988,9301.714757952,0.0825200000000001,0.0,0.0,0.0,82520.00000000009,False
gentle|protect|strong|gentle,764.3268011648001,9368.27914,0.07809600000000001,0.0,0.03348,0.03348,9333.923700000001,9346.2421974528,9078.21844,9248.445931079681,70.33994000000001,7189.406866993282,63.14450000000001,2913.9711827898373,2470.9806284004103,3380.6873235265107,5672.96366671848,3626.677853487296,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|strong|standard,368.3914914944001,9372.8599,0.03348,0.0,0.016632,0.016632,9324.5774,9345.808813280002,81.2711,6198.2894772704,77.6675,3139.40016885152,77.6675,1302.3605675406081,1367.847290323193,1996.2371368141671,3844.9803300393955,1608.53383442576,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|strong|strong,394.8214061440001,9842.29156,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9097.32056,9479.712688448,793.80676,3633.147338242816,789.133,2212.050797041792,789.133,1358.3001188167168,1140.2129849611065,1608.3642558596246,3000.4913752510097,1500.5918985208962,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|strong|protect,1632.6876884736002,9365.04074,0.17433600000000005,0.0,0.07809600000000001,0.07809600000000001,9333.978099999998,9345.764905676802,9313.66564,9326.4484351552,9070.32714,9265.352315978882,52.60300000000001,6417.3603761536015,3946.0808231374986,4975.472758976786,7144.179640160012,8008.549720192002,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|protect|gentle,5758.6454496,9357.06708,0.6290319999999999,0.0,0.25108800000000003,0.25108800000000003,9331.30708,9342.53207655424,9320.39688,9328.9913952384,9302.7132,9317.218896527615,9294.63688,9304.740171197438,7687.42276029944,8161.0463282307,8909.25735625692,9307.257574526719,0.3790319999999999,0.0,0.0,0.0,379031.99999999994,False
gentle|protect|protect|standard,3092.577114880001,9361.64784,0.3325200000000001,0.0,0.25108800000000003,0.25108800000000003,9333.5336,9344.8040818688,9317.962239999999,9328.5244575232,9300.1296,9316.976286796798,9289.848,9303.0007420416,5670.571975901308,6572.663547645413,8193.393979943889,9306.288927552,0.0825200000000001,0.0,0.0,0.0,82520.00000000009,False
gentle|protect|protect|strong,1637.0355956736,9371.0795,0.17433600000000005,0.0,0.07809600000000001,0.07809600000000001,9339.711099999999,9351.040219647999,9317.793399999999,9331.173550551039,9076.365899999999,9270.1744178016,56.42500000000001,6421.922176206592,3949.8833244841794,4978.755566383253,7150.373248440803,8013.187853695359,0.0,0.0,0.0,0.0,0.0,True
gentle|protect|protect|protect,9195.999312,9361.5928,1.0,0.0,0.6290319999999999,0.6290319999999999,9338.9016,9349.68445824,9331.1512,9337.768292608002,9310.0728,9326.294025215999,9305.3912,9315.0730491392,9260.373506011096,9278.610183491111,9311.701131300331,9317.493511424,0.75,0.0,0.0,0.0,750000.0,False
standard|gentle|gentle|gentle,553.6360648832001,9362.08588,0.055128,0.0,0.03348,0.03348,9327.6918,9340.483351449602,9072.94008,9242.0978772864,63.83308000000002,5116.707464124161,58.55900000000001,2082.111204493722,1928.1525801490104,2735.855696757043,4921.687375915014,2587.9992556171524,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|gentle|standard,364.50610138880006,9366.666640000001,0.03348,0.0,0.016632,0.016632,9319.612640000001,9340.353675392002,76.48904000000002,6192.8398319744,73.08200000000001,3134.152698998528,73.08200000000001,1297.5102795994114,1363.4185245065562,1991.6109950357134,3839.940213159361,1603.6173494992643,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|gentle|strong,391.0530496768,9836.0983,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9092.3558,9474.257550560002,789.0247,3627.9832747167998,784.5475,2207.13771784288,784.5475,1353.583587137152,1134.138213962465,1596.7877538201274,2960.883896158119,1495.8426089214402,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|gentle|protect,1623.1418086272004,9358.84748,0.17433600000000005,0.0,0.055128,0.055128,9327.7462,9340.006059673602,9308.38728,9321.041962790401,9063.82028,9206.94651310976,47.28600000000001,6390.758167987202,3926.0230941710956,4950.857665380687,7115.567551092613,7976.626209984001,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|standard|gentle,364.50610138880006,9366.666640000001,0.03348,0.0,0.016632,0.016632,9319.612640000001,9340.353675392002,76.48904000000002,6192.8398319744,73.08200000000001,3134.152698998528,73.08200000000001,1297.5102795994114,1363.4185245065562,1991.6109950357134,3839.940213159361,1603.6173494992643,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|standard|standard,220.39340998400002,9371.2474,0.016632,0.0,0.004752,0.004752,9089.552399999999,9221.44197408,91.75460000000002,3112.20680736128,87.605,1600.71440510528,87.605,692.8487620421121,843.7651447475301,1257.637903272055,2566.510058047299,844.15970255264,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|standard|strong,294.9228265216001,9840.679060000002,0.004752,0.24000000000000002,0.24361152000000003,0.24361152000000003,804.2902600000001,4923.500738944002,804.2902600000001,1628.1323557888004,799.0705,1213.936093850752,92.29556000000004,946.9558672655361,689.4633235704582,927.3503699242636,1627.3184771742817,1006.503296925376,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|standard|protect,759.5050255104002,9363.428240000001,0.07809600000000001,0.0,0.03348,0.03348,9329.803600000001,9342.305914316801,9075.952640000001,9245.239608535041,66.02664000000001,7186.148009786882,56.20200000000001,2908.8832657179655,2468.6172755290922,3381.721681970804,5677.691991610182,3622.0535821474564,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|strong|gentle,391.0530496768,9836.0983,0.016632,0.24000000000000002,0.24361152000000003,0.24361152000000003,9092.3558,9474.257550560002,789.0247,3627.9832747167998,784.5475,2207.13771784288,784.5475,1353.583587137152,1134.138213962465,1596.7877538201274,2960.883896158119,1495.8426089214402,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|strong|standard,294.9228265216001,9840.679060000002,0.004752,0.24000000000000002,0.24361152000000003,0.24361152000000003,804.2902600000001,4923.500738944002,804.2902600000001,1628.1323557888004,799.0705,1213.936093850752,92.29556000000004,946.9558672655361,689.4633235704582,927.3503699242636,1627.3184771742817,1006.503296925376,0.0,0.0,0.0,0.0,0.0,True
standard|gentle|strong|strong,310.5213117696,9850.11072,0.004752,0.24000000000000002,0.24000000000000002,0.24000000000000002,826.82592,4851.298369536001,826.82592,1631.7204099072003,820.5360000000001,1226.531484432384,97.51392,964.4581453824001,701.8784119392149,937.2981343236013,1621.911641542001,1023.533742216192,0.0,0.0,0.0,0.0,0.0,True
